record_date,department,student_type,date,time_in,time_out
2020/01/06 4:04:02 PM MST,bren / environmental studies,Undergraduate student,1/4/2020,17:00,
2020/01/06 4:04:23 PM MST,bren / environmental studies,Undergraduate student,1/4/2020,17:40,
2020/01/06 4:04:59 PM MST,geog,Undergraduate student,1/4/2020,17:00,
2020/01/29 1:32:34 PM MST,math,Undergraduate student,1/6/2020,17:00,19:05
2020/01/29 1:33:04 PM MST,history of art/architecture,Graduate student,1/6/2020,18:10,15:15
2020/01/29 1:33:23 PM MST,pstat / stats / actuarial,Graduate student,1/6/2020,14:00,
2020/01/29 1:33:44 PM MST,physics,Undergraduate student,1/7/2020,14:51,14:57
2020/01/29 1:34:25 PM MST,earth sciences,Undergraduate student,1/7/2020,14:55,
2020/01/29 1:35:08 PM MST,math,Undergraduate student,1/7/2020,14:05,
2020/01/29 1:35:21 PM MST,econ,Undergraduate student,1/7/2020,15:00,12:20
2020/01/29 1:35:56 PM MST,psychology,Graduate student,1/9/2020,10:30,11:30
2020/01/29 1:36:21 PM MST,psychology,Graduate student,1/9/2020,10:30,13:40
2020/01/29 1:36:39 PM MST,earth sciences,Undergraduate student,1/9/2020,13:00,15:25
2020/01/29 1:37:06 PM MST,biology/eemb/mcdb,Graduate student,1/9/2020,14:00,14:03
2020/01/29 1:37:32 PM MST,global,Graduate student,1/9/2020,14:00,15:25
2020/01/29 1:37:45 PM MST,pstat / stats / actuarial,Graduate student,1/9/2020,14:02,15:25
2020/01/29 1:38:02 PM MST,pstat / stats / actuarial,Graduate student,1/9/2020,14:02,17:52
2020/01/29 1:38:53 PM MST,ece,Graduate student,1/9/2020,14:47,
2020/01/29 1:39:20 PM MST,geog,Graduate student,1/10/2020,12:00,13:45
2020/01/29 1:39:34 PM MST,linguistics,Graduate student,1/10/2020,12:39,
2020/01/29 1:39:55 PM MST,math,Undergraduate student,1/10/2020,13:00,
2020/01/29 1:40:12 PM MST,sociology,Undergraduate student,1/11/2020,12:00,16:05
2020/01/29 1:41:33 PM MST,physics,Undergraduate student,1/11/2020,13:42,16:25
2020/01/29 1:41:55 PM MST,math,Undergraduate student,1/11/2020,15:35,
2020/01/29 1:42:12 PM MST,geog,Undergraduate student,1/12/2020,12:12,15:15
2020/01/29 1:42:41 PM MST,earth sciences,Undergraduate student,1/12/2020,12:15,
2020/01/29 1:42:50 PM MST,econ,Graduate student,1/12/2020,14:00,
2020/01/29 1:43:13 PM MST,math,Undergraduate student,1/12/2020,14:01,16:50
2020/01/29 1:43:30 PM MST,econ,Undergraduate student,1/12/2020,15:30,20:00
2020/01/29 1:43:52 PM MST,geog,Undergraduate student,1/12/2020,17:35,17:40
2020/01/29 1:44:28 PM MST,math,Undergraduate student,1/12/2020,17:33,20:00
2020/01/29 1:44:40 PM MST,geog,Undergraduate student,1/12/2020,15:45,13:13
2020/01/29 1:44:58 PM MST,biology/eemb/mcdb,Undergraduate student,1/13/2020,12:02,12:55
2020/01/29 1:45:19 PM MST,global,Graduate student,1/13/2020,12:04,14:55
2020/01/29 1:45:59 PM MST,geog,Undergraduate student,1/13/2020,12:25,14:00
2020/01/29 1:46:17 PM MST,geog,Undergraduate student,1/13/2020,12:30,13:30
2020/01/29 1:46:38 PM MST,geog,Undergraduate student,1/13/2020,12:20,
2020/01/29 1:46:49 PM MST,geog,Undergraduate student,1/13/2020,12:25,15:30
2020/01/29 1:47:23 PM MST,bren / environmental studies,Undergraduate student,1/13/2020,12:30,16:10
2020/01/29 1:47:40 PM MST,ece,Graduate student,1/13/2020,13:25,15:30
2020/01/29 1:47:54 PM MST,bren / environmental studies,Undergraduate student,1/13/2020,14:00,14:35
2020/01/29 1:48:09 PM MST,geog,Undergraduate student,1/13/2020,14:20,16:45
2020/01/29 1:48:30 PM MST,econ,Undergraduate student,1/13/2020,15:15,16:45
2020/01/29 1:48:41 PM MST,econ,Undergraduate student,1/13/2020,15:15,16:50
2020/01/29 1:48:57 PM MST,math,Undergraduate student,1/13/2020,15:19,19:07
2020/01/29 1:49:14 PM MST,math,Undergraduate student,1/13/2020,15:32,
2020/01/29 1:49:32 PM MST,geog,Undergraduate student,1/13/2020,16:00,17:30
2020/01/29 1:49:54 PM MST,bren / environmental studies,Undergraduate student,1/13/2020,16:50,
2020/01/29 1:50:07 PM MST,econ,Undergraduate student,1/13/2020,16:50,16:50
2020/01/29 1:50:47 PM MST,biology/eemb/mcdb,Undergraduate student,1/13/2020,16:46,17:55
2020/01/29 1:51:08 PM MST,biology/eemb/mcdb,Undergraduate student,1/13/2020,16:49,17:50
2020/01/29 1:51:26 PM MST,geog,Undergraduate student,1/13/2020,16:50,14:10
2020/01/29 1:51:46 PM MST,global,Graduate student,1/14/2020,11:05,16:55
2020/01/29 1:52:05 PM MST,ece,Graduate student,1/14/2020,14:00,15:10
2020/01/29 1:52:22 PM MST,pstat / stats / actuarial,Graduate student,1/14/2020,14:05,15:08
2020/01/29 1:52:41 PM MST,pstat / stats / actuarial,Graduate student,1/14/2020,14:01,16:00
2020/01/29 1:52:56 PM MST,biology/eemb/mcdb,Undergraduate student,1/14/2020,15:00,16:00
2020/01/29 1:53:15 PM MST,sociology,Undergraduate student,1/14/2020,15:00,16:30
2020/01/29 1:53:37 PM MST,linguistics,Undergraduate student,1/14/2020,15:20,16:30
2020/01/29 1:53:58 PM MST,poli sci,Undergraduate student,1/14/2020,15:20,16:42
2020/01/29 1:54:14 PM MST,geog,Undergraduate student,1/14/2020,15:20,13:42
2020/01/29 1:54:56 PM MST,geog,Undergraduate student,1/14/2020,15:43,
2020/01/29 1:55:13 PM MST,econ,Undergraduate student,1/14/2020,16:00,
2020/01/29 1:55:31 PM MST,econ,Undergraduate student,1/14/2020,16:45,19:55
2020/01/29 1:55:48 PM MST,geog,Undergraduate student,1/14/2020,16:45,
2020/01/29 1:56:00 PM MST,bren / environmental studies,Graduate student,1/14/2020,17:00,18:30
2020/01/29 1:56:12 PM MST,bren / environmental studies,Faculty,1/14/2020,17:00,
2020/01/29 1:56:28 PM MST,bren / environmental studies,Graduate student,1/14/2020,17:00,
2020/01/29 1:56:41 PM MST,bren / environmental studies,Graduate student,1/14/2020,17:00,18:30
2020/01/29 1:56:54 PM MST,bren / environmental studies,Graduate student,1/14/2020,17:43,
2020/01/29 1:57:14 PM MST,bren / environmental studies,Graduate student,1/14/2020,17:00,13:55
2020/01/29 1:57:29 PM MST,econ,Graduate student,1/15/2020,12:15,
2020/01/29 1:57:42 PM MST,econ,Undergraduate student,1/15/2020,12:10,12:50
2020/01/29 1:58:12 PM MST,geog,Undergraduate student,1/15/2020,12:30,14:00
2020/01/29 1:58:29 PM MST,geog,Undergraduate student,1/15/2020,12:30,17:55
2020/01/29 1:59:09 PM MST,ece,Graduate student,1/15/2020,13:55,15:36
2020/01/29 1:59:28 PM MST,biology/eemb/mcdb,Undergraduate student,1/15/2020,14:06,15:30
2020/01/29 2:00:01 PM MST,econ,Undergraduate student,1/15/2020,14:29,
2020/01/29 2:00:18 PM MST,econ,Undergraduate student,1/15/2020,15:30,16:00
2020/01/29 2:00:28 PM MST,econ,Undergraduate student,1/15/2020,15:30,17:00
2020/01/29 2:00:43 PM MST,pstat / stats / actuarial,Undergraduate student,1/15/2020,16:00,
2020/01/29 2:01:00 PM MST,econ,Undergraduate student,1/15/2020,17:50,
2020/01/29 2:01:23 PM MST,econ,Undergraduate student,1/16/2020,12:30,13:37
2020/01/29 2:01:37 PM MST,econ,Undergraduate student,1/16/2020,13:13,
2020/01/29 2:01:50 PM MST,pstat / stats / actuarial,Undergraduate student,1/16/2020,13:16,15:00
2020/01/29 2:03:16 PM MST,pstat / stats / actuarial,Graduate student,1/16/2020,14:00,15:00
2020/01/29 2:03:31 PM MST,pstat / stats / actuarial,Graduate student,1/16/2020,14:00,17:36
2020/01/29 2:03:48 PM MST,pstat / stats / actuarial,Undergraduate student,1/16/2020,15:46,
2020/01/29 2:04:11 PM MST,econ,Graduate student,1/16/2020,15:54,17:36
2020/01/29 2:04:28 PM MST,pstat / stats / actuarial,Undergraduate student,1/16/2020,15:54,13:00
2020/01/29 2:04:45 PM MST,geog,Undergraduate student,1/16/2020,12:00,13:50
2020/01/29 2:05:07 PM MST,econ,Undergraduate student,1/17/2020,13:09,17:00
2020/01/29 2:05:23 PM MST,econ,Graduate student,1/17/2020,14:10,
2020/01/29 2:05:40 PM MST,geog,Graduate student,1/17/2020,14:20,17:00
2020/01/29 2:05:51 PM MST,econ,Undergraduate student,1/17/2020,16:00,17:00
2020/01/29 2:06:07 PM MST,geog,Undergraduate student,1/17/2020,16:00,
2020/01/29 2:06:28 PM MST,math,Undergraduate student,1/19/2020,16:40,12:50
2020/01/30 4:57:47 PM MST,econ,Undergraduate student,1/21/2020,12:00,12:50
2020/01/30 4:58:00 PM MST,econ,Undergraduate student,1/21/2020,12:00,
2020/01/30 4:58:22 PM MST,biology/eemb/mcdb,Undergraduate student,1/21/2020,12:10,
2020/01/30 4:58:36 PM MST,math,Undergraduate student,1/21/2020,12:30,
2020/01/30 4:58:50 PM MST,math,Undergraduate student,1/21/2020,12:35,13:42
2020/01/30 4:59:11 PM MST,geog,Undergraduate student,1/21/2020,12:42,
2020/01/30 4:59:30 PM MST,pstat / stats / actuarial,Undergraduate student,1/21/2020,12:45,13:42
2020/01/30 5:00:16 PM MST,geog,Undergraduate student,1/21/2020,13:05,15:00
2020/01/30 5:00:44 PM MST,pstat / stats / actuarial,Graduate student,1/21/2020,13:59,15:00
2020/01/30 5:01:09 PM MST,pstat / stats / actuarial,Undergraduate student,1/21/2020,14:10,15:07
2020/01/30 5:01:21 PM MST,econ,Undergraduate student,1/21/2020,12:10,15:07
2020/01/30 5:01:36 PM MST,econ,Undergraduate student,1/21/2020,14:10,17:15
2020/01/30 5:02:01 PM MST,econ,Undergraduate student,1/21/2020,14:33,15:43
2020/01/30 5:02:18 PM MST,biology/eemb/mcdb,Undergraduate student,1/21/2020,14:42,16:20
2020/01/30 5:02:35 PM MST,ece,Graduate student,1/21/2020,15:25,16:51
2020/01/30 5:02:57 PM MST,geog,Undergraduate student,1/21/2020,15:26,16:53
2020/01/30 5:03:10 PM MST,econ,Undergraduate student,1/21/2020,15:55,
2020/01/30 5:03:29 PM MST,math,Undergraduate student,1/21/2020,15:47,17:30
2020/01/30 5:03:53 PM MST,geog,Graduate student,1/21/2020,14:00,19:40
2020/01/30 5:04:17 PM MST,econ,Undergraduate student,1/21/2020,19:15,19:30
2020/01/30 5:04:59 PM MST,econ,Undergraduate student,1/21/2020,19:15,15:45
2020/01/30 5:05:32 PM MST,econ,Undergraduate student,1/22/2020,13:05,15:00
2020/01/30 5:05:51 PM MST,computer science,Undergraduate student,1/22/2020,14:00,
2020/01/30 5:06:13 PM MST,econ,Undergraduate student,1/22/2020,14:30,
2020/01/30 5:06:25 PM MST,econ,Undergraduate student,1/22/2020,14:30,16:36
2020/01/30 5:06:40 PM MST,econ,Undergraduate student,1/22/2020,14:30,18:30
2020/01/30 5:07:04 PM MST,ece,Graduate student,1/22/2020,14:55,16:06
2020/01/30 5:07:23 PM MST,econ,Undergraduate student,1/22/2020,15:30,17:02
2020/01/30 5:07:39 PM MST,computer science,Graduate student,1/22/2020,15:35,
2020/01/30 5:07:51 PM MST,computer science,Graduate student,1/22/2020,15:35,18:30
2020/01/30 5:08:15 PM MST,geog,Undergraduate student,1/22/2020,16:05,
2020/01/30 5:08:31 PM MST,econ,Undergraduate student,1/22/2020,16:40,18:30
2020/01/30 5:08:59 PM MST,computer science,Undergraduate student,1/22/2020,16:25,17:44
2020/01/30 5:09:17 PM MST,bren / environmental studies,Undergraduate student,1/22/2020,16:50,17:19
2020/01/30 5:09:53 PM MST,psychology,Undergraduate student,1/22/2020,17:08,18:20
2020/01/30 5:10:08 PM MST,econ,Undergraduate student,1/22/2020,17:30,19:02
2020/01/30 5:10:23 PM MST,econ,Undergraduate student,1/22/2020,18:30,12:40
2020/01/30 5:10:42 PM MST,econ,Undergraduate student,1/22/2020,0:20,13:45
2020/01/30 5:11:09 PM MST,geog,Undergraduate student,1/22/2020,12:25,12:45
2020/01/30 5:11:33 PM MST,linguistics,Undergraduate student,1/22/2020,12:32,
2020/01/30 5:11:54 PM MST,pstat / stats / actuarial,Graduate student,1/22/2020,12:34,
2020/01/30 5:12:11 PM MST,econ,Undergraduate student,1/23/2020,12:48,16:00
2020/01/30 5:12:35 PM MST,econ,Undergraduate student,1/23/2020,12:38,
2020/01/30 5:12:51 PM MST,econ,Undergraduate student,1/23/2020,13:13,16:00
2020/01/30 5:13:09 PM MST,econ,Undergraduate student,1/23/2020,13:16,
2020/01/30 5:13:22 PM MST,pstat / stats / actuarial,Undergraduate student,1/23/2020,13:27,
2020/01/30 5:13:42 PM MST,econ,Undergraduate student,1/23/2020,13:50,16:05
2020/01/30 5:13:54 PM MST,geog,Undergraduate student,1/23/2020,13:55,
2020/01/30 5:14:10 PM MST,biology/eemb/mcdb,Graduate student,1/23/2020,14:01,15:21
2020/01/30 5:14:28 PM MST,geog,Undergraduate student,1/23/2020,14:09,16:37
2020/01/30 5:14:44 PM MST,econ,Undergraduate student,1/23/2020,14:25,15:18
2020/01/30 5:15:00 PM MST,math,Undergraduate student,1/23/2020,14:27,
2020/01/30 5:15:18 PM MST,math,Undergraduate student,1/23/2020,14:27,
2020/01/30 5:15:28 PM MST,math,Undergraduate student,1/23/2020,14:27,16:52
2020/01/30 5:15:44 PM MST,math,Undergraduate student,1/23/2020,14:27,16:05
2020/01/30 5:16:09 PM MST,geog,Undergraduate student,1/23/2020,14:58,15:38
2020/01/30 5:16:22 PM MST,econ,Undergraduate student,1/23/2020,15:18,15:38
2020/01/30 5:16:36 PM MST,econ,Undergraduate student,1/23/2020,15:18,17:00
2020/01/30 5:18:28 PM MST,pstat / stats / actuarial,Undergraduate student,1/23/2020,15:50,
2020/01/30 5:18:39 PM MST,econ,Undergraduate student,1/23/2020,15:56,16:52
2020/01/30 5:18:56 PM MST,econ,Undergraduate student,1/23/2020,15:58,16:50
2020/01/30 5:19:23 PM MST,pstat / stats / actuarial,Undergraduate student,1/23/2020,16:00,17:20
2020/01/30 5:19:38 PM MST,econ,Undergraduate student,1/23/2020,16:01,17:40
2020/01/30 5:19:52 PM MST,econ,Undergraduate student,1/23/2020,16:50,18:50
2020/01/30 5:20:06 PM MST,econ,Undergraduate student,1/23/2020,17:05,
2020/01/30 5:20:36 PM MST,computer science,Undergraduate student,1/23/2020,17:05,18:50
2020/01/30 5:20:52 PM MST,econ,Undergraduate student,1/23/2020,17:20,18:05
2020/01/30 5:21:11 PM MST,econ,Undergraduate student,1/23/2020,17:30,
2020/01/30 5:21:25 PM MST,math,Undergraduate student,1/23/2020,18:05,18:24
2020/01/30 5:21:41 PM MST,pstat / stats / actuarial,Undergraduate student,1/23/2020,14:27,
2020/01/30 5:22:02 PM MST,poli sci,Undergraduate student,1/23/2020,18:28,16:56
2020/01/29 2:07:03 PM MST,econ,Undergraduate student,1/24/2020,16:30,16:55
2020/01/29 2:07:19 PM MST,geog,Undergraduate student,1/24/2020,16:45,13:31
2020/01/30 5:22:18 PM MST,biology/eemb/mcdb,Graduate student,1/24/2020,12:02,14:26
2020/01/30 5:22:34 PM MST,computer science,Undergraduate student,1/24/2020,12:08,15:00
2020/01/30 5:22:54 PM MST,computer science,Undergraduate student,1/24/2020,12:08,12:11
2020/01/30 5:23:13 PM MST,bren / environmental studies,Graduate student,1/24/2020,12:10,
2020/01/30 5:23:26 PM MST,econ,Undergraduate student,1/24/2020,12:20,13:00
2020/01/30 5:23:44 PM MST,poli sci,Undergraduate student,1/24/2020,12:30,
2020/01/30 5:24:01 PM MST,econ,Undergraduate student,1/24/2020,13:19,13:44
2020/01/30 5:24:33 PM MST,religious studies,Graduate student,1/24/2020,13:25,14:50
2020/01/30 5:26:10 PM MST,econ,Undergraduate student,1/24/2020,13:47,16:10
2020/01/30 5:26:24 PM MST,econ,Undergraduate student,1/24/2020,14:45,15:25
2020/01/30 5:26:42 PM MST,physics,Faculty,1/24/2020,15:10,14:07
2020/01/29 2:07:44 PM MST,econ,Undergraduate student,1/25/2020,12:25,14:07
2020/01/29 2:08:00 PM MST,econ,Undergraduate student,1/25/2020,12:25,13:13
2020/01/29 2:08:16 PM MST,econ,Undergraduate student,1/25/2020,13:00,
2020/01/29 2:08:39 PM MST,math,Undergraduate student,1/25/2020,16:50,
2020/01/29 2:08:54 PM MST,psychology,Undergraduate student,1/25/2020,16:00,17:00
2020/01/29 2:09:10 PM MST,geog,Undergraduate student,1/25/2020,16:10,17:00
2020/01/29 2:09:32 PM MST,geog,Undergraduate student,1/25/2020,16:23,
2020/01/30 5:30:48 PM MST,computer science,Undergraduate student,1/25/2020,14:15,16:20
2020/01/30 5:27:05 PM MST,econ,Undergraduate student,1/26/2020,12:00,
2020/01/30 5:27:20 PM MST,psychology,Undergraduate student,1/26/2020,12:00,14:33
2020/01/30 5:27:36 PM MST,econ,Undergraduate student,1/26/2020,12:25,14:23
2020/01/30 5:27:53 PM MST,econ,Undergraduate student,1/26/2020,12:25,
2020/01/30 5:28:27 PM MST,anth,Undergraduate student,1/26/2020,13:00,16:15
2020/01/30 5:28:41 PM MST,earth sciences,Undergraduate student,1/26/2020,13:00,16:35
2020/01/30 5:28:58 PM MST,ece,Graduate student,1/26/2020,13:20,
2020/01/30 5:29:11 PM MST,econ,Undergraduate student,1/26/2020,14:00,
2020/01/30 5:31:02 PM MST,econ,Undergraduate student,1/26/2020,14:30,18:52
2020/01/30 5:31:20 PM MST,econ,Undergraduate student,1/26/2020,14:40,18:49
2020/01/30 5:31:31 PM MST,bren / environmental studies,Undergraduate student,1/26/2020,15:03,18:00
2020/01/30 5:31:50 PM MST,econ,Undergraduate student,1/26/2020,15:10,18:00
2020/01/30 5:32:09 PM MST,econ,Undergraduate student,1/26/2020,16:34,20:00
2020/01/30 5:32:21 PM MST,earth sciences,Undergraduate student,1/26/2020,18:40,13:26
2020/01/30 5:32:35 PM MST,econ,Undergraduate student,1/26/2020,12:13,14:12
2020/01/30 5:32:52 PM MST,econ,Undergraduate student,1/26/2020,12:44,14:12
2020/01/30 5:33:08 PM MST,econ,Undergraduate student,1/26/2020,12:48,18:52
2020/01/30 5:29:42 PM MST,computer science,Undergraduate student,1/27/2020,14:05,
2020/01/30 5:29:53 PM MST,econ,Undergraduate student,1/27/2020,15:00,
2020/01/30 5:30:05 PM MST,econ,Undergraduate student,1/27/2020,15:00,
2020/01/30 5:34:25 PM MST,econ,Undergraduate student,1/27/2020,13:10,16:15
2020/01/30 5:34:43 PM MST,earth sciences,Undergraduate student,1/27/2020,13:11,15:40
2020/01/30 5:34:56 PM MST,econ,Undergraduate student,1/27/2020,14:40,
2020/01/30 5:35:13 PM MST,econ,Undergraduate student,1/27/2020,14:11,19:35
2020/01/30 5:35:31 PM MST,geog,Undergraduate student,1/27/2020,14:58,19:33
2020/01/30 5:35:52 PM MST,geog,Undergraduate student,1/27/2020,15:08,16:20
2020/01/30 5:36:06 PM MST,econ,Undergraduate student,1/27/2020,15:20,16:40
2020/01/30 5:36:20 PM MST,pstat / stats / actuarial,Undergraduate student,1/27/2020,15:25,16:50
2020/01/30 5:36:33 PM MST,econ,Undergraduate student,1/27/2020,15:30,18:50
2020/01/30 5:36:47 PM MST,geog,Undergraduate student,1/27/2020,17:00,17:33
2020/01/30 5:37:02 PM MST,geog,Undergraduate student,1/27/2020,16:52,18:35
2020/01/30 5:37:43 PM MST,geog,Undergraduate student,1/27/2020,17:10,
2020/01/30 5:38:11 PM MST,econ,Undergraduate student,1/27/2020,17:10,
2020/01/30 5:38:21 PM MST,math,Undergraduate student,1/27/2020,17:15,
2020/01/30 5:38:32 PM MST,math,Undergraduate student,1/27/2020,17:15,
2020/01/30 5:39:24 PM MST,econ,Undergraduate student,1/27/2020,12:15,15:00
2020/01/30 5:38:51 PM MST,geog,Undergraduate student,1/28/2020,12:10,13:40
2020/01/30 5:39:57 PM MST,geog,Undergraduate student,1/28/2020,12:24,
2020/01/30 5:40:14 PM MST,econ,Undergraduate student,1/28/2020,12:26,12:45
2020/01/30 5:40:27 PM MST,econ,Undergraduate student,1/28/2020,12:30,
2020/01/30 5:40:42 PM MST,earth sciences,Undergraduate student,1/28/2020,12:30,14:00
2020/01/30 5:40:58 PM MST,pstat / stats / actuarial,Undergraduate student,1/28/2020,12:40,13:40
2020/01/30 5:41:25 PM MST,geog,Undergraduate student,1/28/2020,12:41,
2020/01/30 5:41:43 PM MST,geog,Graduate student,1/28/2020,13:35,16:00
2020/01/30 5:41:57 PM MST,geog,Undergraduate student,1/28/2020,13:54,15:00
2020/01/30 5:42:15 PM MST,pstat / stats / actuarial,Graduate student,1/28/2020,14:00,15:00
2020/01/30 5:42:29 PM MST,pstat / stats / actuarial,Graduate student,1/28/2020,14:00,15:48
2020/01/30 5:42:46 PM MST,pstat / stats / actuarial,Undergraduate student,1/28/2020,14:10,17:50
2020/01/30 5:43:01 PM MST,ece,Graduate student,1/28/2020,14:20,16:47
2020/01/30 5:43:17 PM MST,linguistics,Undergraduate student,1/28/2020,14:23,15:48
2020/01/30 5:43:35 PM MST,econ,Undergraduate student,1/28/2020,14:24,15:48
2020/01/30 5:43:48 PM MST,econ,Undergraduate student,1/28/2020,14:40,
2020/01/30 5:44:04 PM MST,econ,Undergraduate student,1/28/2020,14:40,
2020/01/30 5:44:19 PM MST,econ,Undergraduate student,1/28/2020,14:40,
2020/01/30 5:44:30 PM MST,econ,Undergraduate student,1/28/2020,14:40,16:45
2020/01/30 5:44:47 PM MST,geog,Undergraduate student,1/28/2020,15:17,17:43
2020/01/30 5:45:03 PM MST,econ,Undergraduate student,1/28/2020,15:28,15:35
2020/01/30 5:45:26 PM MST,econ,Undergraduate student,1/28/2020,15:32,17:45
2020/01/30 5:45:40 PM MST,econ,Undergraduate student,1/28/2020,16:00,17:45
2020/01/30 5:45:58 PM MST,econ,Undergraduate student,1/28/2020,17:00,18:06
2020/01/30 5:46:12 PM MST,econ,Undergraduate student,1/28/2020,17:15,19:54
2020/01/30 5:46:28 PM MST,poli sci,Undergraduate student,1/28/2020,18:15,
2020/01/30 5:46:40 PM MST,econ,Undergraduate student,1/28/2020,18:45,20:00
2020/01/30 5:46:58 PM MST,pstat / stats / actuarial,Undergraduate student,1/28/2020,19:06,14:00
2020/01/30 5:47:16 PM MST,econ,Undergraduate student,1/29/2020,12:01,14:08
2020/01/30 5:47:46 PM MST,econ,Undergraduate student,1/29/2020,12:08,14:22
2020/01/30 5:48:04 PM MST,econ,Undergraduate student,1/29/2020,12:08,
2020/01/30 5:48:25 PM MST,econ,Undergraduate student,1/29/2020,12:10,14:45
2020/01/30 5:48:43 PM MST,geog,Undergraduate student,1/29/2020,12:10,13:40
2020/01/30 5:49:06 PM MST,econ,Undergraduate student,1/29/2020,12:35,
2020/01/30 5:49:21 PM MST,geog,Graduate student,1/29/2020,13:15,15:48
2020/01/30 5:49:35 PM MST,biology/eemb/mcdb,Undergraduate student,1/29/2020,14:12,15:41
2020/01/30 5:49:47 PM MST,econ,Undergraduate student,1/29/2020,14:22,19:00
2020/01/30 5:50:10 PM MST,ece,Graduate student,1/29/2020,14:35,14:52
2020/01/30 5:50:27 PM MST,poli sci,Undergraduate student,1/29/2020,14:39,16:40
2020/01/30 5:51:34 PM MST,econ,Undergraduate student,1/29/2020,15:00,
2020/01/30 5:51:47 PM MST,pstat / stats / actuarial,Undergraduate student,1/29/2020,15:20,
2020/01/30 5:52:00 PM MST,math,Undergraduate student,1/29/2020,15:32,
2020/01/30 5:52:11 PM MST,math,Undergraduate student,1/29/2020,15:32,16:00
2020/01/30 5:52:25 PM MST,computer science,Undergraduate student,1/29/2020,15:33,16:45
2020/01/30 5:52:42 PM MST,geog,Undergraduate student,1/29/2020,15:40,18:10
2020/01/30 5:52:55 PM MST,computer science,Undergraduate student,1/29/2020,15:42,
2020/01/30 5:53:15 PM MST,econ,Undergraduate student,1/29/2020,17:25,18:30
2020/01/30 5:53:26 PM MST,earth sciences,Undergraduate student,1/29/2020,17:30,13:40
2020/01/30 5:53:45 PM MST,geog,Undergraduate student,1/30/2020,12:36,
2020/01/30 5:53:59 PM MST,econ,Undergraduate student,1/30/2020,12:37,
2020/01/30 5:54:20 PM MST,biology/eemb/mcdb,Graduate student,1/30/2020,14:00,
2020/01/30 5:54:32 PM MST,pstat / stats / actuarial,Graduate student,1/30/2020,14:00,14:20
2020/01/30 5:55:47 PM MST,math,Undergraduate student,1/30/2020,14:11,14:20
2020/01/30 5:57:07 PM MST,econ,Undergraduate student,1/30/2020,14:12,
2020/01/30 5:57:28 PM MST,geog,Undergraduate student,1/30/2020,14:20,
2020/01/30 5:57:52 PM MST,physics,Undergraduate student,1/30/2020,15:18,
2020/01/30 5:58:04 PM MST,geog,Undergraduate student,1/30/2020,15:21,15:43
2020/01/30 5:58:27 PM MST,geog,Undergraduate student,1/30/2020,15:21,
2020/01/30 5:58:50 PM MST,psychology,Undergraduate student,1/30/2020,15:26,
2020/01/30 5:59:05 PM MST,ece,Graduate student,1/30/2020,15:35,
2020/02/04 6:03:07 PM MST,psychology,Undergraduate student,1/30/2020,15:26,18:45
2020/02/04 6:03:50 PM MST,ece,Graduate student,1/30/2020,15:35,17:35
2020/02/04 6:04:08 PM MST,econ,Undergraduate student,1/30/2020,15:30,
2020/02/04 6:04:24 PM MST,econ,Undergraduate student,1/30/2020,15:41,17:53
2020/02/04 6:04:37 PM MST,econ,Undergraduate student,1/30/2020,15:40,15:50
2020/02/04 6:04:59 PM MST,econ,Undergraduate student,1/30/2020,13:09,
2020/02/04 6:05:21 PM MST,pstat / stats / actuarial,Undergraduate student,1/30/2020,15:59,17:00
2020/02/04 6:05:50 PM MST,pstat / stats / actuarial,Undergraduate student,1/30/2020,16:00,
2020/02/04 6:06:07 PM MST,pstat / stats / actuarial,Undergraduate student,1/30/2020,16:29,
2020/02/04 6:06:20 PM MST,math,Undergraduate student,1/30/2020,16:54,
2020/02/04 6:06:34 PM MST,econ,Undergraduate student,1/30/2020,16:58,
2020/02/04 6:06:55 PM MST,econ,Undergraduate student,1/31/2020,13:00,
2020/02/04 6:07:10 PM MST,geog,Undergraduate student,1/31/2020,13:40,16:46
2020/02/04 6:07:28 PM MST,biology/eemb/mcdb,Undergraduate student,1/31/2020,14:03,17:00
2020/02/04 6:07:42 PM MST,econ,Undergraduate student,1/31/2020,14:00,17:00
2020/02/04 6:07:59 PM MST,econ,Undergraduate student,1/31/2020,14:00,14:00
2020/02/04 6:08:24 PM MST,econ,Undergraduate student,2/1/2020,12:58,16:00
2020/02/04 6:08:39 PM MST,earth sciences,Undergraduate student,2/1/2020,14:00,15:20
2020/02/04 6:08:58 PM MST,sociology,Undergraduate student,2/1/2020,14:00,
2020/02/04 6:09:11 PM MST,math,Undergraduate student,2/1/2020,15:50,
2020/02/04 6:09:25 PM MST,econ,Undergraduate student,2/1/2020,15:15,15:15
2020/02/04 6:09:44 PM MST,biology/eemb/mcdb,Undergraduate student,2/2/2020,12:30,15:15
2020/02/04 6:09:56 PM MST,biology/eemb/mcdb,Undergraduate student,2/2/2020,12:30,15:15
2020/02/04 6:10:08 PM MST,biology/eemb/mcdb,Undergraduate student,2/2/2020,12:30,16:28
2020/02/04 6:10:27 PM MST,econ,Undergraduate student,2/2/2020,13:20,13:29
2020/02/04 6:10:47 PM MST,pstat / stats / actuarial,Undergraduate student,2/2/2020,13:26,15:00
2020/02/04 6:11:03 PM MST,computer science,Undergraduate student,2/2/2020,13:35,16:45
2020/02/04 6:11:22 PM MST,econ,Undergraduate student,2/2/2020,14:00,18:53
2020/02/04 6:12:23 PM MST,geog,Undergraduate student,2/2/2020,15:19,17:58
